RoundID,MatchID,Team Initials,Coach Name,Line-up,Shirt Number,Player Name
251,1882,Mex,Cardenas Raul (Mex),N,22,Francisco Castrejon
251,1811,Frg,Schoen Helmut (Frg),S,1,Sepp Maier
251,1811,Eng,Ramsey Alf (Eng),S,12,Peter Bonetti
251,1811,Frg,Schoen Helmut (Frg),S,2,Horst-Dieter Hoettges
251,1811,Eng,Ramsey Alf (Eng),S,2,Keith Newton
251,1811,Frg,Schoen Helmut (Frg),S,3,Karl-Heinz Schnellinger
251,1811,Eng,Ramsey Alf (Eng),S,3,Terry Cooper
251,1811,Frg,Schoen Helmut (Frg),S,4,Franz Beckenbauer
251,1811,Eng,Ramsey Alf (Eng),S,4,Alan Mullery
251,1811,Frg,Schoen Helmut (Frg),S,7,Berti Vogts
251,1811,Eng,Ramsey Alf (Eng),S,5,Brian Labone
251,1811,Frg,Schoen Helmut (Frg),S,9,Uwe Seeler
251,1811,Eng,Ramsey Alf (Eng),S,6,Bobby Moore
251,1811,Frg,Schoen Helmut (Frg),S,11,Klaus Fichtel
251,1811,Eng,Ramsey Alf (Eng),S,7,Francis Lee
251,1811,Frg,Schoen Helmut (Frg),S,12,Wolfgang Overath
251,1811,Eng,Ramsey Alf (Eng),S,8,Alan Ball
251,1811,Frg,Schoen Helmut (Frg),S,13,Gerd Mueller
251,1811,Eng,Ramsey Alf (Eng),S,9,Bobby Charlton
251,1811,Frg,Schoen Helmut (Frg),S,14,Stan Libuda
251,1811,Eng,Ramsey Alf (Eng),S,10,Geoff Hurst
251,1811,Frg,Schoen Helmut (Frg),S,17,Hennes Loehr
251,1811,Eng,Ramsey Alf (Eng),S,11,Martin Peters
251,1811,Frg,Schoen Helmut (Frg),N,21,Manfred Manglitz
251,1811,Eng,Ramsey Alf (Eng),N,1,Gordon Banks
251,1811,Frg,Schoen Helmut (Frg),N,22,Horst Wolter
251,1811,Eng,Ramsey Alf (Eng),N,13,Alex Stepney
251,1811,Frg,Schoen Helmut (Frg),N,5,Willi Schulz
251,1811,Eng,Ramsey Alf (Eng),N,14,Tommy Wright
251,1811,Frg,Schoen Helmut (Frg),N,6,Wolfgang Weber
251,1811,Eng,Ramsey Alf (Eng),N,15,Nobby Stiles
251,1811,Frg,Schoen Helmut (Frg),N,8,Helmut Haller
251,1811,Eng,Ramsey Alf (Eng),N,16,Emlyn Hughes
251,1811,Frg,Schoen Helmut (Frg),N,10,Sigi Held
251,1811,Eng,Ramsey Alf (Eng),N,17,Jack Charlton
251,1811,Frg,Schoen Helmut (Frg),N,15,Bernd Patzke
251,1811,Eng,Ramsey Alf (Eng),N,18,Norman Hunter
251,1811,Frg,Schoen Helmut (Frg),N,16,Max Lorenz
251,1811,Eng,Ramsey Alf (Eng),N,19,Colin Bell
251,1811,Frg,Schoen Helmut (Frg),N,18,Klaus-Dieter Sieloff
251,1811,Eng,Ramsey Alf (Eng),N,20,Peter Osgood
251,1811,Frg,Schoen Helmut (Frg),N,19,Peter Dietrich
251,1811,Eng,Ramsey Alf (Eng),N,21,Allan Clarke
251,1811,Frg,Schoen Helmut (Frg),N,20,Juergen Grabowski
251,1811,Eng,Ramsey Alf (Eng),N,22,Jeff Astle
251,1768,Bra,Zagallo Mario (Bra),S,1,Felix
251,1768,Per,Didi (Bra),S,1,Luis Rubinos
251,1768,Bra,Zagallo Mario (Bra),S,2,Brito
251,1768,Per,Didi (Bra),S,2,Eloy Campos
251,1768,Bra,Zagallo Mario (Bra),S,3,Wilson Piazza
251,1768,Per,Didi (Bra),S,4,Hector Chumpitaz
251,1768,Bra,Zagallo Mario (Bra),S,4,Carlos Alberto
251,1768,Per,Didi (Bra),S,5,Nicolas Fuentes
251,1768,Bra,Zagallo Mario (Bra),S,5,Clodoaldo
251,1768,Per,Didi (Bra),S,6,Ramon Mifflin
251,1768,Bra,Zagallo Mario (Bra),S,6,Marco Antonio
251,1768,Per,Didi (Bra),S,7,Roberto Challe
251,1768,Bra,Zagallo Mario (Bra),S,7,Jairzinho
251,1768,Per,Didi (Bra),S,8,Julio Baylon
251,1768,Bra,Zagallo Mario (Bra),S,8,Gerson
251,1768,Per,Didi (Bra),S,9,Pedro Leon
251,1768,Bra,Zagallo Mario (Bra),S,9,Tostao
251,1768,Per,Didi (Bra),S,10,Teofilo Cubillas
251,1768,Bra,Zagallo Mario (Bra),S,10,Pel� (Edson Arantes Do Nascimento)
251,1768,Per,Didi (Bra),S,11,Alberto Gallardo
251,1768,Bra,Zagallo Mario (Bra),S,11,Rivelino
251,1768,Per,Didi (Bra),S,14,Jose Fernandez
251,1768,Bra,Zagallo Mario (Bra),N,12,Ado
251,1768,Per,Didi (Bra),N,3,Orlando De La Torre
251,1768,Bra,Zagallo Mario (Bra),N,13,Roberto
251,1768,Per,Didi (Bra),N,12,Ruben Correa
251,1768,Bra,Zagallo Mario (Bra),N,14,Baldochi
251,1768,Per,Didi (Bra),N,13,Pedro Gonzales
251,1768,Bra,Zagallo Mario (Bra),N,15,Fontana
251,1768,Per,Didi (Bra),N,15,Javier Gonzales
251,1768,Bra,Zagallo Mario (Bra),N,16,Everaldo
251,1768,Per,Didi (Bra),N,16,Felix Salinas
251,1768,Bra,Zagallo Mario (Bra),N,17,Joel Camargo
251,1768,Per,Didi (Bra),N,17,Luis Cruzado
251,1768,Bra,Zagallo Mario (Bra),N,18,Paulo Cesar
251,1768,Per,Didi (Bra),N,18,Jose Del Castillo
251,1768,Bra,Zagallo Mario (Bra),N,19,Edu
251,1768,Per,Didi (Bra),N,19,Eladio Reyes
251,1768,Bra,Zagallo Mario (Bra),N,20,Dario
251,1768,Per,Didi (Bra),N,20,Hugo Sotil
251,1768,Bra,Zagallo Mario (Bra),N,21,Ze Maria
251,1768,Per,Didi (Bra),N,21,Jesus Goyzueta
251,1768,Bra,Zagallo Mario (Bra),N,22,Leao
251,1768,Per,Didi (Bra),N,22,Osvaldo Ramirez
251,1925,Uru,Hohberg Juan (Uru),S,1,Ladislao Mazurkiewicz
251,1925,Urs,Kachalin Gavril (Urs),S,2,Anzor Kavazashvili
251,1925,Uru,Hohberg Juan (Uru),S,2,Atilio Ancheta
251,1925,Urs,Kachalin Gavril (Urs),S,3,Valentin Afonin
251,1925,Uru,Hohberg Juan (Uru),S,3,Roberto Matosas
251,1925,Urs,Kachalin Gavril (Urs),S,4,Revaz Dzodzvashvili
251,1925,Uru,Hohberg Juan (Uru),S,4,Luis Ubina
251,1925,Urs,Kachalin Gavril (Urs),S,5,Vladimir Kaplichni
251,1925,Uru,Hohberg Juan (Uru),S,5,Julio Montero Castillo
251,1925,Urs,Kachalin Gavril (Urs),S,8,Murtaz Khurtsilava
251,1925,Uru,Hohberg Juan (Uru),S,6,Juan Mujica
251,1925,Urs,Kachalin Gavril (Urs),S,9,Albert Shesternyov
251,1925,Uru,Hohberg Juan (Uru),S,7,Luis Cubilla
251,1925,Urs,Kachalin Gavril (Urs),S,11,Kakhi Asatiani
251,1925,Uru,Hohberg Juan (Uru),S,10,Ildo Maneiro
251,1925,Urs,Kachalin Gavril (Urs),S,14,Vladimir Muntyan
251,1925,Uru,Hohberg Juan (Uru),S,11,Julio Morales
251,1925,Urs,Kachalin Gavril (Urs),S,16,Anatoly Bishovets
251,1925,Uru,Hohberg Juan (Uru),S,15,Dagoberto Fontes
251,1925,Urs,Kachalin Gavril (Urs),S,17,Gennadi Yevryuzhikhin
251,1925,Uru,Hohberg Juan (Uru),S,20,Julio Cortes
251,1925,Urs,Kachalin Gavril (Urs),S,21,Vitali Khmelnitski
251,1925,Uru,Hohberg Juan (Uru),N,8,Pedro Rocha
251,1925,Urs,Kachalin Gavril (Urs),N,1,Leonid Shmuts
251,1925,Uru,Hohberg Juan (Uru),N,9,Victor Esparrago
251,1925,Urs,Kachalin Gavril (Urs),N,6,Evgeni Lovchev
251,1925,Uru,Hohberg Juan (Uru),N,12,Hector Santos
251,1925,Urs,Kachalin Gavril (Urs),N,7,Gennadi Logofet
251,1925,Uru,Hohberg Juan (Uru),N,13,Rodolfo Sandoval
251,1925,Urs,Kachalin Gavril (Urs),N,10,Valeri Zikov
251,1925,Uru,Hohberg Juan (Uru),N,14,Francisco Camera
251,1925,Urs,Kachalin Gavril (Urs),N,12,Nicolai Kiselyov
251,1925,Uru,Hohberg Juan (Uru),N,16,Omar Caetano
251,1925,Urs,Kachalin Gavril (Urs),N,13,Lev Yashin
251,1925,Uru,Hohberg Juan (Uru),N,17,Ruben Bareno
251,1925,Urs,Kachalin Gavril (Urs),N,15,Viktor Serebryanikov
251,1925,Uru,Hohberg Juan (Uru),N,18,Alberto Gomez
251,1925,Urs,Kachalin Gavril (Urs),N,18,Slava Metreveli
251,1925,Uru,Hohberg Juan (Uru),N,19,Oscar Zubia
251,1925,Urs,Kachalin Gavril (Urs),N,19,Givili Nodiya
251,1925,Uru,Hohberg Juan (Uru),N,21,Julio Losada
251,1925,Urs,Kachalin Gavril (Urs),N,20,Anatoli Puzach
251,1925,Uru,Hohberg Juan (Uru),N,22,Walter Corbo
251,1925,Urs,Kachalin Gavril (Urs),N,22,Valeriy Porkuyan
569,1771,Bra,Zagallo Mario (Bra),S,1,Felix
569,1771,Uru,Hohberg Juan (Uru),S,1,Ladislao Mazurkiewicz
569,1771,Bra,Zagallo Mario (Bra),S,2,Brito
569,1771,Uru,Hohberg Juan (Uru),S,2,Atilio Ancheta
569,1771,Bra,Zagallo Mario (Bra),S,3,Wilson Piazza
569,1771,Uru,Hohberg Juan (Uru),S,3,Roberto Matosas
569,1771,Bra,Zagallo Mario (Bra),S,4,Carlos Alberto
569,1771,Uru,Hohberg Juan (Uru),S,4,Luis Ubina
569,1771,Bra,Zagallo Mario (Bra),S,5,Clodoaldo
569,1771,Uru,Hohberg Juan (Uru),S,5,Julio Montero Castillo
569,1771,Bra,Zagallo Mario (Bra),S,7,Jairzinho
569,1771,Uru,Hohberg Juan (Uru),S,6,Juan Mujica
569,1771,Bra,Zagallo Mario (Bra),S,8,Gerson
569,1771,Uru,Hohberg Juan (Uru),S,7,Luis Cubilla
569,1771,Bra,Zagallo Mario (Bra),S,9,Tostao
569,1771,Uru,Hohberg Juan (Uru),S,10,Ildo Maneiro
569,1771,Bra,Zagallo Mario (Bra),S,10,Pel� (Edson Arantes Do Nascimento)
569,1771,Uru,Hohberg Juan (Uru),S,11,Julio Morales
569,1771,Bra,Zagallo Mario (Bra),S,11,Rivelino
569,1771,Uru,Hohberg Juan (Uru),S,15,Dagoberto Fontes
569,1771,Bra,Zagallo Mario (Bra),S,16,Everaldo
569,1771,Uru,Hohberg Juan (Uru),S,20,Julio Cortes
569,1771,Bra,Zagallo Mario (Bra),N,6,Marco Antonio
569,1771,Uru,Hohberg Juan (Uru),N,8,Pedro Rocha
569,1771,Bra,Zagallo Mario (Bra),N,12,Ado
569,1771,Uru,Hohberg Juan (Uru),N,9,Victor Esparrago
569,1771,Bra,Zagallo Mario (Bra),N,13,Roberto
569,1771,Uru,Hohberg Juan (Uru),N,12,Hector Santos
569,1771,Bra,Zagallo Mario (Bra),N,14,Baldochi
569,1771,Uru,Hohberg Juan (Uru),N,13,Rodolfo Sandoval
569,1771,Bra,Zagallo Mario (Bra),N,15,Fontana
569,1771,Uru,Hohberg Juan (Uru),N,14,Francisco Camera
569,1771,Bra,Zagallo Mario (Bra),N,17,Joel Camargo
569,1771,Uru,Hohberg Juan (Uru),N,16,Omar Caetano
569,1771,Bra,Zagallo Mario (Bra),N,18,Paulo Cesar
569,1771,Uru,Hohberg Juan (Uru),N,17,Ruben Bareno
569,1771,Bra,Zagallo Mario (Bra),N,19,Edu
569,1771,Uru,Hohberg Juan (Uru),N,18,Alberto Gomez
569,1771,Bra,Zagallo Mario (Bra),N,20,Dario
569,1771,Uru,Hohberg Juan (Uru),N,19,Oscar Zubia
569,1771,Bra,Zagallo Mario (Bra),N,21,Ze Maria
569,1771,Uru,Hohberg Juan (Uru),N,21,Julio Losada
569,1771,Bra,Zagallo Mario (Bra),N,22,Leao
569,1771,Uru,Hohberg Juan (Uru),N,22,Walter Corbo
569,1838,Ita,Valcareggi Ferruccio (Ita),S,1,Enrico Albertosi
569,1838,Frg,Schoen Helmut (Frg),S,1,Sepp Maier
569,1838,Ita,Valcareggi Ferruccio (Ita),S,2,Tarcisio Burgnich
569,1838,Frg,Schoen Helmut (Frg),S,3,Karl-Heinz Schnellinger
569,1838,Ita,Valcareggi Ferruccio (Ita),S,3,Giacinto Facchetti
569,1838,Frg,Schoen Helmut (Frg),S,4,Franz Beckenbauer
569,1838,Ita,Valcareggi Ferruccio (Ita),S,5,Pierluigi Cera
569,1838,Frg,Schoen Helmut (Frg),S,5,Willi Schulz
569,1838,Ita,Valcareggi Ferruccio (Ita),S,8,Roberto Rosato
569,1838,Frg,Schoen Helmut (Frg),S,7,Berti Vogts
569,1838,Ita,Valcareggi Ferruccio (Ita),S,10,Mario Bertini
569,1838,Frg,Schoen Helmut (Frg),S,9,Uwe Seeler
569,1838,Ita,Valcareggi Ferruccio (Ita),S,11,Gigi Riva
569,1838,Frg,Schoen Helmut (Frg),S,12,Wolfgang Overath
569,1838,Ita,Valcareggi Ferruccio (Ita),S,13,Angelo Domenghini
569,1838,Frg,Schoen Helmut (Frg),S,13,Gerd Mueller
569,1838,Ita,Valcareggi Ferruccio (Ita),S,15,Sandro Mazzola
569,1838,Frg,Schoen Helmut (Frg),S,15,Bernd Patzke
569,1838,Ita,Valcareggi Ferruccio (Ita),S,16,Giancarlo De Sisti
569,1838,Frg,Schoen Helmut (Frg),S,17,Hennes Loehr
569,1838,Ita,Valcareggi Ferruccio (Ita),S,20,Roberto Boninsegna
569,1838,Frg,Schoen Helmut (Frg),S,20,Juergen Grabowski
569,1838,Ita,Valcareggi Ferruccio (Ita),N,12,Dino Zoff
569,1838,Frg,Schoen Helmut (Frg),N,21,Manfred Manglitz
569,1838,Ita,Valcareggi Ferruccio (Ita),N,17,Lido Vieri
569,1838,Frg,Schoen Helmut (Frg),N,22,Horst Wolter
569,1838,Ita,Valcareggi Ferruccio (Ita),N,4,Fabrizio Poletti
569,1838,Frg,Schoen Helmut (Frg),N,2,Horst-Dieter Hoettges
569,1838,Ita,Valcareggi Ferruccio (Ita),N,6,Ugo Ferrante
569,1838,Frg,Schoen Helmut (Frg),N,6,Wolfgang Weber
569,1838,Ita,Valcareggi Ferruccio (Ita),N,7,Comunardo Niccolai
569,1838,Frg,Schoen Helmut (Frg),N,8,Helmut Haller
569,1838,Ita,Valcareggi Ferruccio (Ita),N,9,Giorgio Puia
569,1838,Frg,Schoen Helmut (Frg),N,10,Sigi Held
569,1838,Ita,Valcareggi Ferruccio (Ita),N,14,Gianni Rivera
569,1838,Frg,Schoen Helmut (Frg),N,11,Klaus Fichtel
569,1838,Ita,Valcareggi Ferruccio (Ita),N,18,Antonio Juliano
569,1838,Frg,Schoen Helmut (Frg),N,14,Stan Libuda
569,1838,Ita,Valcareggi Ferruccio (Ita),N,19,Sergio Gori
569,1838,Frg,Schoen Helmut (Frg),N,16,Max Lorenz
569,1838,Ita,Valcareggi Ferruccio (Ita),N,21,Giuseppe Furino
569,1838,Frg,Schoen Helmut (Frg),N,18,Klaus-Dieter Sieloff
569,1838,Ita,Valcareggi Ferruccio (Ita),N,22,Pierino Prati
569,1838,Frg,Schoen Helmut (Frg),N,19,Peter Dietrich
3477,1843,Frg,Schoen Helmut (Frg),S,22,Horst Wolter
3477,1843,Uru,Hohberg Juan (Uru),S,1,Ladislao Mazurkiewicz
3477,1843,Frg,Schoen Helmut (Frg),S,3,Karl-Heinz Schnellinger
3477,1843,Uru,Hohberg Juan (Uru),S,2,Atilio Ancheta
3477,1843,Frg,Schoen Helmut (Frg),S,6,Wolfgang Weber
3477,1843,Uru,Hohberg Juan (Uru),S,3,Roberto Matosas
3477,1843,Frg,Schoen Helmut (Frg),S,7,Berti Vogts
3477,1843,Uru,Hohberg Juan (Uru),S,4,Luis Ubina
3477,1843,Frg,Schoen Helmut (Frg),S,9,Uwe Seeler
3477,1843,Uru,Hohberg Juan (Uru),S,5,Julio Montero Castillo
3477,1843,Frg,Schoen Helmut (Frg),S,10,Sigi Held
3477,1843,Uru,Hohberg Juan (Uru),S,6,Juan Mujica
3477,1843,Frg,Schoen Helmut (Frg),S,11,Klaus Fichtel
3477,1843,Uru,Hohberg Juan (Uru),S,7,Luis Cubilla
3477,1843,Frg,Schoen Helmut (Frg),S,12,Wolfgang Overath
3477,1843,Uru,Hohberg Juan (Uru),S,10,Ildo Maneiro
3477,1843,Frg,Schoen Helmut (Frg),S,13,Gerd Mueller
3477,1843,Uru,Hohberg Juan (Uru),S,11,Julio Morales
3477,1843,Frg,Schoen Helmut (Frg),S,14,Stan Libuda
3477,1843,Uru,Hohberg Juan (Uru),S,15,Dagoberto Fontes
3477,1843,Frg,Schoen Helmut (Frg),S,15,Bernd Patzke
3477,1843,Uru,Hohberg Juan (Uru),S,20,Julio Cortes
3477,1843,Frg,Schoen Helmut (Frg),N,1,Sepp Maier
3477,1843,Uru,Hohberg Juan (Uru),N,12,Hector Santos
3477,1843,Frg,Schoen Helmut (Frg),N,21,Manfred Manglitz
3477,1843,Uru,Hohberg Juan (Uru),N,22,Walter Corbo
3477,1843,Frg,Schoen Helmut (Frg),N,2,Horst-Dieter Hoettges
3477,1843,Uru,Hohberg Juan (Uru),N,8,Pedro Rocha
3477,1843,Frg,Schoen Helmut (Frg),N,4,Franz Beckenbauer
3477,1843,Uru,Hohberg Juan (Uru),N,9,Victor Esparrago
3477,1843,Frg,Schoen Helmut (Frg),N,5,Willi Schulz
3477,1843,Uru,Hohberg Juan (Uru),N,13,Rodolfo Sandoval
3477,1843,Frg,Schoen Helmut (Frg),N,8,Helmut Haller
3477,1843,Uru,Hohberg Juan (Uru),N,14,Francisco Camera
3477,1843,Frg,Schoen Helmut (Frg),N,16,Max Lorenz
3477,1843,Uru,Hohberg Juan (Uru),N,16,Omar Caetano
3477,1843,Frg,Schoen Helmut (Frg),N,17,Hennes Loehr
3477,1843,Uru,Hohberg Juan (Uru),N,17,Ruben Bareno
3477,1843,Frg,Schoen Helmut (Frg),N,18,Klaus-Dieter Sieloff
3477,1843,Uru,Hohberg Juan (Uru),N,18,Alberto Gomez
3477,1843,Frg,Schoen Helmut (Frg),N,19,Peter Dietrich
3477,1843,Uru,Hohberg Juan (Uru),N,19,Oscar Zubia
3477,1843,Frg,Schoen Helmut (Frg),N,20,Juergen Grabowski
3477,1843,Uru,Hohberg Juan (Uru),N,21,Julio Losada
3476,1765,Bra,Zagallo Mario (Bra),S,1,Felix
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,1,Enrico Albertosi
3476,1765,Bra,Zagallo Mario (Bra),S,2,Brito
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,2,Tarcisio Burgnich
3476,1765,Bra,Zagallo Mario (Bra),S,3,Wilson Piazza
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,3,Giacinto Facchetti
3476,1765,Bra,Zagallo Mario (Bra),S,4,Carlos Alberto
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,5,Pierluigi Cera
3476,1765,Bra,Zagallo Mario (Bra),S,5,Clodoaldo
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,8,Roberto Rosato
3476,1765,Bra,Zagallo Mario (Bra),S,7,Jairzinho
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,10,Mario Bertini
3476,1765,Bra,Zagallo Mario (Bra),S,8,Gerson
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,11,Gigi Riva
3476,1765,Bra,Zagallo Mario (Bra),S,9,Tostao
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,13,Angelo Domenghini
3476,1765,Bra,Zagallo Mario (Bra),S,10,Pel� (Edson Arantes Do Nascimento)
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,15,Sandro Mazzola
3476,1765,Bra,Zagallo Mario (Bra),S,11,Rivelino
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,16,Giancarlo De Sisti
3476,1765,Bra,Zagallo Mario (Bra),S,16,Everaldo
3476,1765,Ita,Valcareggi Ferruccio (Ita),S,20,Roberto Boninsegna
3476,1765,Bra,Zagallo Mario (Bra),N,6,Marco Antonio
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,4,Fabrizio Poletti
3476,1765,Bra,Zagallo Mario (Bra),N,12,Ado
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,6,Ugo Ferrante
3476,1765,Bra,Zagallo Mario (Bra),N,13,Roberto
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,7,Comunardo Niccolai
3476,1765,Bra,Zagallo Mario (Bra),N,14,Baldochi
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,9,Giorgio Puia
3476,1765,Bra,Zagallo Mario (Bra),N,15,Fontana
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,12,Dino Zoff
3476,1765,Bra,Zagallo Mario (Bra),N,17,Joel Camargo
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,14,Gianni Rivera
3476,1765,Bra,Zagallo Mario (Bra),N,18,Paulo Cesar
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,17,Lido Vieri
3476,1765,Bra,Zagallo Mario (Bra),N,19,Edu
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,18,Antonio Juliano
3476,1765,Bra,Zagallo Mario (Bra),N,20,Dario
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,19,Sergio Gori
3476,1765,Bra,Zagallo Mario (Bra),N,21,Ze Maria
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,21,Giuseppe Furino
3476,1765,Bra,Zagallo Mario (Bra),N,22,Leao
3476,1765,Ita,Valcareggi Ferruccio (Ita),N,22,Pierino Prati
262,1986,Bra,Zagallo Mario (Bra),S,1,Leao
262,1986,Yug,Miljanic Miljan (Srb),S,1,Enver Maric
262,1986,Bra,Zagallo Mario (Bra),S,2,Luis Pereira
262,1986,Yug,Miljanic Miljan (Srb),S,2,Ivan Buljan
262,1986,Bra,Zagallo Mario (Bra),S,3,Marinho Peres
262,1986,Yug,Miljanic Miljan (Srb),S,3,Enver Hadziabdic
262,1986,Bra,Zagallo Mario (Bra),S,5,Wilson Piazza
262,1986,Yug,Miljanic Miljan (Srb),S,4,Drazen Muzinic
262,1986,Bra,Zagallo Mario (Bra),S,6,Marinho Chagas
262,1986,Yug,Miljanic Miljan (Srb),S,5,Josip Katalinski
262,1986,Bra,Zagallo Mario (Bra),S,7,Jairzinho
262,1986,Yug,Miljanic Miljan (Srb),S,6,Vladislav Bogicevic
262,1986,Bra,Zagallo Mario (Bra),S,8,Leivinha
262,1986,Yug,Miljanic Miljan (Srb),S,7,Ilija Petkovic
262,1986,Bra,Zagallo Mario (Bra),S,10,Rivelino
262,1986,Yug,Miljanic Miljan (Srb),S,8,Branko Oblak
262,1986,Bra,Zagallo Mario (Bra),S,11,Paulo Cesar
262,1986,Yug,Miljanic Miljan (Srb),S,9,Ivica Surjak
262,1986,Bra,Zagallo Mario (Bra),S,13,Valdomiro
262,1986,Yug,Miljanic Miljan (Srb),S,10,Jovan Acimovic
262,1986,Bra,Zagallo Mario (Bra),S,14,Nelinho
262,1986,Yug,Miljanic Miljan (Srb),S,11,Dragan Dzajic
262,1986,Bra,Zagallo Mario (Bra),N,4,Ze Maria
262,1986,Yug,Miljanic Miljan (Srb),N,12,Jurica Jerkovic
262,1986,Bra,Zagallo Mario (Bra),N,9,Cesar
262,1986,Yug,Miljanic Miljan (Srb),N,13,Miroslav Pavlovic
262,1986,Bra,Zagallo Mario (Bra),N,12,Renato
262,1986,Yug,Miljanic Miljan (Srb),N,14,Luka Peruzovic
262,1986,Bra,Zagallo Mario (Bra),N,15,Alfredo
262,1986,Yug,Miljanic Miljan (Srb),N,15,Kiril Dojcinovski
262,1986,Bra,Zagallo Mario (Bra),N,16,Marco Antonio
262,1986,Yug,Miljanic Miljan (Srb),N,16,Franjo Vladic
262,1986,Bra,Zagallo Mario (Bra),N,17,Carpegiani
262,1986,Yug,Miljanic Miljan (Srb),N,17,Danilo Popivoda
262,1986,Bra,Zagallo Mario (Bra),N,18,Ademir Da Guia
262,1986,Yug,Miljanic Miljan (Srb),N,18,Stanislav Karasi
262,1986,Bra,Zagallo Mario (Bra),N,19,Mirandinha
262,1986,Yug,Miljanic Miljan (Srb),N,19,Dusan Bajevic
262,1986,Bra,Zagallo Mario (Bra),N,20,Edu
262,1986,Yug,Miljanic Miljan (Srb),N,20,Vladimir Petrovic
262,1986,Bra,Zagallo Mario (Bra),N,21,Dirceu
262,1986,Yug,Miljanic Miljan (Srb),N,21,Ognjen Petrovic
262,1986,Bra,Zagallo Mario (Bra),N,22,Waldir Peres
262,1986,Yug,Miljanic Miljan (Srb),N,22,Rizah Meskovic
262,2003,Frg,Schoen Helmut (Frg),S,1,Sepp Maier
262,2003,Chi,Alamos Luis (Chi),S,1,Leopoldo Vallejos
262,2003,Frg,Schoen Helmut (Frg),S,2,Berti Vogts
262,2003,Chi,Alamos Luis (Chi),S,2,Rolando Garcia
262,2003,Frg,Schoen Helmut (Frg),S,3,Paul Breitner
262,2003,Chi,Alamos Luis (Chi),S,3,Alberto Quintano
262,2003,Frg,Schoen Helmut (Frg),S,4,Hans Georg Schwarzenbeck
262,2003,Chi,Alamos Luis (Chi),S,4,Antonio Arias
262,2003,Frg,Schoen Helmut (Frg),S,5,Franz Beckenbauer
262,2003,Chi,Alamos Luis (Chi),S,5,Elias Figueroa
262,2003,Frg,Schoen Helmut (Frg),S,8,Bernd Cullmann
262,2003,Chi,Alamos Luis (Chi),S,6,Juan Rodriguez
262,2003,Frg,Schoen Helmut (Frg),S,9,Juergen Grabowski
262,2003,Chi,Alamos Luis (Chi),S,7,Carlos Caszely
262,2003,Frg,Schoen Helmut (Frg),S,11,Jupp Heynckes
262,2003,Chi,Alamos Luis (Chi),S,8,Francisco Valdes
262,2003,Frg,Schoen Helmut (Frg),S,12,Wolfgang Overath
262,2003,Chi,Alamos Luis (Chi),S,9,Sergio Ahumada
262,2003,Frg,Schoen Helmut (Frg),S,13,Gerd Mueller
262,2003,Chi,Alamos Luis (Chi),S,10,Carlos Reinoso
262,2003,Frg,Schoen Helmut (Frg),S,14,Uli Hoeness
262,2003,Chi,Alamos Luis (Chi),S,16,Guillermo Paez
262,2003,Frg,Schoen Helmut (Frg),N,6,Horst-Dieter Hoettges
262,2003,Chi,Alamos Luis (Chi),N,11,Leonardo Veliz
262,2003,Frg,Schoen Helmut (Frg),N,7,Herbert Wimmer
262,2003,Chi,Alamos Luis (Chi),N,12,Juan Machuca
262,2003,Frg,Schoen Helmut (Frg),N,10,Guenter Netzer
262,2003,Chi,Alamos Luis (Chi),N,13,Rafael Gonzalez
262,2003,Frg,Schoen Helmut (Frg),N,15,Heinz Flohe
262,2003,Chi,Alamos Luis (Chi),N,14,Alfonso Lara
262,2003,Frg,Schoen Helmut (Frg),N,16,Rainer Bonhof
262,2003,Chi,Alamos Luis (Chi),N,15,Mario Galindo
262,2003,Frg,Schoen Helmut (Frg),N,17,Bernd Hoelzenbein
262,2003,Chi,Alamos Luis (Chi),N,17,Guillermo Yavar
262,2003,Frg,Schoen Helmut (Frg),N,18,Dieter Herzog
262,2003,Chi,Alamos Luis (Chi),N,18,Jorge Socias
262,2003,Frg,Schoen Helmut (Frg),N,19,Jupp Kappellmann
262,2003,Chi,Alamos Luis (Chi),N,19,Rogelio Farias
262,2003,Frg,Schoen Helmut (Frg),N,20,Helmut Kremers
262,2003,Chi,Alamos Luis (Chi),N,20,Osvaldo Castro
262,2003,Frg,Schoen Helmut (Frg),N,21,Norbert Nigbur
262,2003,Chi,Alamos Luis (Chi),N,21,Juan Olivares
